TripID, Start, Distance, TrackType, Sex, Year, Profession, Frequent User, ZIP, Source
555c701588c5374f0484be6c,Wed  20 May 2015 10:46:06 GMT,0.03,urban bicycle,M,1987,HR,yes,,cy-mobile
555cb6b688c5379d7a84be6b,Wed  20 May 2015 15:52:41 GMT,7.18,urban bicycle,,1987,,yes,,cy-mobile
555cdf8e88c537b23c84be6b,Sun  10 May 2015 11:21:56 GMT,6.21,urban bicycle,M,1987,Worker,yes,2140,cy-web-gpx
555cdf9588c537683c84be6c,Wed  20 May 2015 12:32:58 GMT,43.07,other,M,1987,Worker,yes,2140,cy-web-gpx
555cdf9688c537b43c84be6b,Sun  10 May 2015 07:09:27 GMT,19.6,urban bicycle,M,1987,Worker,yes,2140,cy-web-gpx
555cdf9888c5377a3c84be6b,Sat  09 May 2015 07:49:06 GMT,49.88,other,M,1987,Worker,yes,2140,cy-web-gpx
555cdf9888c537fb3c84be6b,Wed  06 May 2015 14:43:34 GMT,48.08,other,M,1987,Worker,yes,2140,cy-web-gpx
555cdf9988c5373e3d84be6b,Fri  15 May 2015 09:46:14 GMT,75.31,other,M,1987,Worker,yes,2140,cy-web-gpx
555cdfa288c537883c84be6c,Sun  17 May 2015 09:04:01 GMT,108.17,other,M,1987,Worker,yes,2140,cy-web-gpx
555cdfa388c537ef3c84be6b,Sat  16 May 2015 12:38:08 GMT,51.85,other,M,1987,Worker,yes,2140,cy-web-gpx
555d7a3888c537974284be6b,Wed  20 May 2015 20:03:26 GMT,0.91,urban bicycle,M,1987,HR,yes,,cy-mobile
555d842a88c537626384be6b,Thu  21 May 2015 06:42:20 GMT,7.83,urban bicycle,M,1987,HR,yes,,cy-mobile
555dd07788c537df3f84be6d,Thu  21 May 2015 11:29:28 GMT,2.82,urban bicycle,M,1987,HR,yes,,cy-mobile
555de42688c537ea7d84be6b,Thu  21 May 2015 13:28:22 GMT,7.39,urban bicycle,M,1987,HR,yes,,cy-mobile
555e5c0788c537e2537b23c6,Thu  21 May 2015 22:15:26 GMT,1.97,urban bicycle,M,1987,HR,yes,,cy-mobile
555ede6f88c537c0617b23c6,Fri  22 May 2015 06:58:20 GMT,0.1,urban bicycle,M,1987,HR,yes,,cy-mobile
555ee34688c5375e6f7b23c6,Fri  22 May 2015 07:54:57 GMT,1.27,urban bicycle,M,1987,HR,yes,,cy-mobile
5562421988c537c203ccad06,Sun  24 May 2015 22:42:33 GMT,3.23,urban bicycle,M,1987,Werkend,yes,2018,cy-mobile
5564288388c5377779ccad06,Tue  26 May 2015 07:34:21 GMT,5.19,urban bicycle,,1987,,yes,,cy-mobile
5565709e88c537e01accad06,Wed  27 May 2015 06:43:35 GMT,7.77,urban bicycle,,1987,,yes,,cy-mobile
5567f18588c5376932ccad09,Thu  28 May 2015 17:13:31 GMT,12.58,urban bicycle,,1987,,yes,,cy-mobile
556b116988c53769711b7d2a,Sat  30 May 2015 09:13:51 GMT,126.3,other,M,1987,Worker,yes,2140,cy-web-gpx
556b116a88c5376c711b7d2a,Wed  27 May 2015 14:46:05 GMT,27.46,urban bicycle,M,1987,Worker,yes,2140,cy-web-gpx
556b116b88c53736711b7d2a,Sun  24 May 2015 09:36:42 GMT,51.99,other,M,1987,Worker,yes,2140,cy-web-gpx
556b116b88c53704711b7d2a,Fri  22 May 2015 06:56:49 GMT,12.57,urban bicycle,M,1987,Worker,yes,2140,cy-web-gpx
556b116e88c53736711b7d2b,Fri  22 May 2015 16:10:50 GMT,2.36,urban bicycle,M,1987,Worker,yes,2140,cy-web-gpx
554862a988c537c615a7a3cc,Tue  05 May 2015 07:52:40 GMT,5.12,urban bicycle,M,1986,KB,yes,,cy-mobile
5550593488c537f4217661aa,Sun  10 May 2015 09:23:00 GMT,0.93,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5550586b88c53704217661aa,Sun  10 May 2015 00:00:00 GMT,2.98,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
553f430588c537945da4ec8a,Tue  28 Apr 2015 06:47:32 GMT,2.92,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
553fef6a88c537dc507b23c6,Tue  28 Apr 2015 20:17:00 GMT,5.54,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
553fb46a88c537b7537b23c6,Tue  28 Apr 2015 15:51:14 GMT,7.99,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5540823988c537cd367b23c6,Wed  29 Apr 2015 06:43:57 GMT,2.9,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55410d8f88c537e7017b23c6,Wed  29 Apr 2015 15:00:33 GMT,2.12,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554117d388c537af177b23c6,Wed  29 Apr 2015 17:26:28 GMT,3.73,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5541d3b988c5374d617b23c7,Thu  30 Apr 2015 06:52:41 GMT,2.86,urban bicycle,F,1986,Worker,yes,2800,cy-mobile
5541eef688c537782f7b23c7,Thu  30 Apr 2015 08:56:00 GMT,3.85,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
55423f9988c537af157b23c6,Thu  30 Apr 2015 06:35:06 GMT,3.47,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55423f9988c5379f157b23c6,Thu  30 Apr 2015 14:35:56 GMT,0.95,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55426c0f88c537357d7b23c6,Thu  30 Apr 2015 17:39:44 GMT,2.76,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555057ef88c537561b7661ac,Sat  02 May 2015 20:00:00 GMT,2.67,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5550578888c537741d7661ab,Sat  09 May 2015 18:30:00 GMT,2.47,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5542a80988c537080a7b23c6,Thu  30 Apr 2015 21:50:07 GMT,4.85,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5544b4fc88c537c0247b23c6,Sat  02 May 2015 11:09:43 GMT,4.66,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5544eb1988c5379a307b23c6,Sat  02 May 2015 04:12:23 GMT,15.8,urban bicycle,M,1986,Werkend,yes,2800,cy-mobile
5544eb1a88c537dd307b23c6,Sat  02 May 2015 14:14:10 GMT,19.66,urban bicycle,M,1986,Werkend,yes,2800,cy-mobile
554f576b88c537cb4d7661aa,Sun  10 May 2015 12:41:02 GMT,5.24,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5544ef1f88c537053c7b23c7,Sat  02 May 2015 15:26:20 GMT,2.49,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5545302488c5372c627b23c7,Sat  02 May 2015 20:03:36 GMT,2.19,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554fb35788c53736447661aa,Sun  10 May 2015 21:24:49 GMT,1.35,urban bicycle,M,1986,,yes,,cy-mobile
5547f91788c537ec44a7a3cd,Mon  04 May 2015 22:34:31 GMT,4.27,urban bicycle,M,1986,,yes,,cy-mobile
5547f91488c537f644a7a3cc,Mon  04 May 2015 19:09:38 GMT,0.07,urban bicycle,M,1986,,yes,,cy-mobile
55468ae888c5378d61d21093,Sun  03 May 2015 09:15:01 GMT,1.84,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55468d3488c537dd66d21093,Sun  03 May 2015 20:55:28 GMT,1.43,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55472b0b88c5379e40d21093,Mon  04 May 2015 06:36:07 GMT,2.94,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55479be888c5373e2cd21094,Mon  04 May 2015 16:05:01 GMT,2.48,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5547a61388c537e04cd21093,Mon  04 May 2015 08:44:05 GMT,5.11,urban bicycle,F,1986,,yes,,cy-mobile
5547a79788c537c250d21094,Mon  04 May 2015 07:47:20 GMT,2.07,urban bicycle,M,1986,,yes,,cy-mobile
5547a79988c5370f51d21093,Mon  04 May 2015 17:01:44 GMT,3.43,urban bicycle,M,1986,,yes,,cy-mobile
5547a79c88c5370f51d21094,Mon  04 May 2015 18:31:53 GMT,3.43,urban bicycle,M,1986,,yes,,cy-mobile
554871ea88c5375a49a7a3ce,Mon  04 May 2015 17:00:00 GMT,1.41,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5548723688c537024da7a3cc,Mon  04 May 2015 21:20:00 GMT,1.53,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5548730c88c537bd50a7a3cc,Tue  05 May 2015 06:50:00 GMT,2.83,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5548e1d788c5379d3da7a3cd,Tue  05 May 2015 15:10:52 GMT,2.81,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5548e8ac88c5370455a7a3cc,Tue  05 May 2015 15:37:12 GMT,4.92,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5548efce88c537096ca7a3cc,Tue  05 May 2015 16:16:11 GMT,1.85,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5549207888c537fb08a7a3cc,Tue  05 May 2015 21:44:30 GMT,3.77,urban bicycle,M,1986,,yes,,cy-mobile
554920c988c537380aa7a3cc,Tue  05 May 2015 07:48:53 GMT,2.1,urban bicycle,M,1986,,yes,,cy-mobile
554920cb88c5373b0aa7a3cc,Tue  05 May 2015 17:37:58 GMT,1.98,urban bicycle,M,1986,,yes,,cy-mobile
5549b7f488c537c36d7b23c6,Wed  06 May 2015 06:18:28 GMT,5.61,urban bicycle,F,1986,Worker,yes,2800,cy-mobile
5549baa088c5378d767b23c6,Wed  06 May 2015 06:41:20 GMT,2.85,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5549c3a588c5379e177b23c6,Wed  06 May 2015 21:00:00 GMT,5.46,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5549c34788c53750167b23c6,Tue  05 May 2015 18:00:00 GMT,1.02,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
554a239588c537843e7b23c6,Wed  06 May 2015 14:10:59 GMT,2.34,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554a296188c537f7507b23c6,Wed  06 May 2015 14:39:42 GMT,1.27,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554a4c9d88c53777427b23c6,Wed  06 May 2015 16:59:04 GMT,5.34,urban bicycle,F,1986,Worker,yes,2800,cy-mobile
554b062888c537d5697b23c6,Thu  07 May 2015 06:11:56 GMT,3.09,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554b746288c53738477b23c6,Thu  07 May 2015 13:54:01 GMT,3.77,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554c508188c5372e5f7b23c6,Fri  08 May 2015 05:49:16 GMT,1.51,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554ba27e88c537c75f7b23c6,Thu  07 May 2015 07:49:34 GMT,1.24,urban bicycle,M,1986,,yes,,cy-mobile
554ba27c88c537175e7b23c6,Wed  06 May 2015 07:45:24 GMT,1.81,urban bicycle,M,1986,,yes,,cy-mobile
554ba27d88c537205e7b23c6,Wed  06 May 2015 19:01:15 GMT,1.71,urban bicycle,M,1986,,yes,,cy-mobile
554ba4f988c5373a677b23c6,Thu  07 May 2015 19:36:06 GMT,2.66,urban bicycle,M,1986,,yes,,cy-mobile
554c685288c537d7317b23c6,Thu  07 May 2015 12:15:00 GMT,2.87,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
554c900788c5374f2a7b23c6,Fri  08 May 2015 06:06:48 GMT,2.48,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554c900788c5376a297b23c6,Fri  08 May 2015 10:16:27 GMT,2.67,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554c9de888c537b1547b23c6,Fri  08 May 2015 11:19:01 GMT,1.01,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554ca60988c5374d6b7b23c6,Fri  08 May 2015 11:49:19 GMT,2.44,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554cd21b88c5376f757b23c6,Fri  08 May 2015 14:57:10 GMT,2.84,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554ceec088c537ed4b7b23c6,Fri  08 May 2015 16:53:28 GMT,4.08,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554d120488c5375a267b23c6,Fri  08 May 2015 21:29:25 GMT,4.42,urban bicycle,M,1986,,yes,,cy-mobile
554d29e288c53751727b23c6,Fri  08 May 2015 21:07:39 GMT,3.85,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
554e416588c5370a6d7b23c6,Sat  09 May 2015 17:08:52 GMT,2.34,urban bicycle,F,1986,Worker,yes,2800,cy-mobile
5551a5ee88c537a3317661aa,Mon  11 May 2015 21:30:00 GMT,1.54,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
554fb43e88c53718477661aa,Sun  10 May 2015 21:37:04 GMT,0.99,urban bicycle,M,1986,,yes,,cy-mobile
55505ab288c5379b297661aa,Mon  11 May 2015 06:39:51 GMT,2.96,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55505ea188c5376b357661aa,Mon  11 May 2015 07:30:52 GMT,3.56,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5550851f88c537e5297661ae,Mon  11 May 2015 10:16:25 GMT,3.13,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5550c4e188c5372d7f7661aa,Mon  11 May 2015 04:33:50 GMT,19.57,urban bicycle,M,1986,Werkend,yes,2800,cy-mobile
5550c7d888c537380b7661aa,Mon  11 May 2015 15:03:59 GMT,2.41,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5550c95a88c537830e7661ab,Mon  11 May 2015 15:19:08 GMT,0.44,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5550d36388c537c1317661aa,Mon  11 May 2015 15:05:45 GMT,17.14,urban bicycle,M,1986,Werkend,yes,2800,cy-mobile
55510ba788c537c5607661ab,Mon  11 May 2015 15:36:27 GMT,4.83,urban bicycle,M,1986,Werkend,yes,2000,cy-mobile
55519dcb88c537d8177661aa,Tue  12 May 2015 06:24:21 GMT,1.4,urban bicycle,M,1986,Werkend,yes,2000,cy-mobile
55519e4a88c537501b7661ab,Mon  11 May 2015 17:16:12 GMT,1.31,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5551a13b88c5375b257661aa,Tue  12 May 2015 06:31:39 GMT,2.88,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55521a0088c5379f387661aa,Tue  05 May 2015 06:18:00 GMT,5.52,urban bicycle,F,1986,Worker,yes,2800,cy-web-manual
5551e49288c5372d067661aa,Tue  12 May 2015 11:24:14 GMT,1.78,urban bicycle,M,1986,Werkend,yes,2000,cy-mobile
5552061a88c537e3707661ab,Tue  12 May 2015 04:26:00 GMT,19.8,urban bicycle,M,1986,Werkend,yes,2800,cy-web-manual
5552115588c53708187661ab,Tue  12 May 2015 14:24:54 GMT,1.97,urban bicycle,M,1986,Werkend,yes,2000,cy-mobile
5552189f88c537d9337661aa,Mon  04 May 2015 06:17:00 GMT,5.49,urban bicycle,F,1986,Worker,yes,2800,cy-web-manual
5552183388c53758317661ab,Tue  12 May 2015 17:00:37 GMT,2.14,urban bicycle,M,1986,,yes,,cy-mobile
5552199d88c5377e347661ab,Mon  04 May 2015 16:00:00 GMT,5.49,urban bicycle,F,1986,Worker,yes,2800,cy-web-manual
55521b0a88c537683b7661ab,Thu  07 May 2015 06:22:00 GMT,5.42,urban bicycle,F,1986,Worker,yes,2800,cy-web-manual
55521aa488c537293b7661aa,Tue  05 May 2015 15:38:00 GMT,5.52,urban bicycle,F,1986,Worker,yes,2800,cy-web-manual
55521bcf88c537ba3e7661ab,Thu  07 May 2015 15:46:00 GMT,5.5,urban bicycle,F,1986,Worker,yes,2800,cy-web-manual
555220b488c537134f7661aa,Tue  12 May 2015 15:39:34 GMT,1.84,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555220e988c537144f7661ab,Mon  11 May 2015 18:49:27 GMT,4.01,urban bicycle,M,1986,,yes,,cy-mobile
555220ea88c537cf4e7661aa,Tue  12 May 2015 07:50:19 GMT,1.38,urban bicycle,M,1986,,yes,,cy-mobile
5552231d88c5374b577661aa,Tue  12 May 2015 15:52:02 GMT,1.11,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5552327f88c537ff0a7661aa,Tue  12 May 2015 17:49:44 GMT,4.85,urban bicycle,M,1986,,yes,,cy-mobile
5552f5c888c5379d647661aa,Wed  13 May 2015 06:49:52 GMT,1.42,urban bicycle,M,1986,Werkend,yes,2000,cy-mobile
55530faf88c5374f3f7661aa,Wed  13 May 2015 06:31:12 GMT,3.12,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55536d1288c537844f7b23c6,Wed  13 May 2015 15:11:17 GMT,2.88,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5555c1ad88c537447b7b23c6,Wed  06 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-manual
5555c26588c537ba7c7b23c6,Thu  07 May 2015 06:15:00 GMT,12.86,urban bicycle,M,1986,Werkend,yes,2550,cy-web-manual
5555c34488c537687f7b23c6,Fri  08 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
5555c63f88c53774077b23c7,Wed  13 May 2015 15:03:13 GMT,62.11,other,M,1986,Werkend,yes,2550,cy-web-gpx
5555d95d88c537e5407b23c7,Fri  01 May 2015 05:57:19 GMT,122.25,other,M,1986,Werkend,yes,2550,cy-web-gpx
5555d95d88c537ce407b23c6,Sat  02 May 2015 04:26:30 GMT,121.65,other,M,1986,Werkend,yes,2550,cy-web-gpx
5555d95e88c537ce407b23c7,Wed  06 May 2015 15:03:05 GMT,78.08,other,M,1986,Werkend,yes,2550,cy-web-gpx
5555d95f88c5376e407b23c6,Mon  11 May 2015 13:52:04 GMT,47.33,other,M,1986,Werkend,yes,2550,cy-web-gpx
5555daa288c53750457b23c6,Wed  06 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-manual
555610bc88c53763677b23c6,Thu  07 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555610e788c53705687b23c6,Fri  08 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
5556111188c53764677b23c8,Mon  11 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
5556119388c53764677b23c9,Mon  11 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555611d288c537216b7b23c6,Wed  13 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555611e788c537d56a7b23c7,Wed  13 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
5556120588c537f26b7b23c6,Fri  15 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
5556121988c5371a6b7b23c6,Fri  15 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555617e988c537377d7b23c6,Wed  13 May 2015 16:17:51 GMT,5.47,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555619c088c537b7017b23c7,Fri  15 May 2015 15:59:49 GMT,1.19,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555872ac88c537a41f84be6b,Sat  16 May 2015 15:49:59 GMT,4.21,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555878e588c537512e84be6c,Sun  17 May 2015 10:53:25 GMT,5.24,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5559a3c388c537595d84be6b,Fri  15 May 2015 11:00:00 GMT,0.89,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
55598e4f88c537b41684be6b,Mon  18 May 2015 06:37:20 GMT,5.44,urban bicycle,F,1986,Worker,yes,2800,cy-mobile
5559a12588c5376a5684be6b,Mon  18 May 2015 06:58:51 GMT,2.7,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5559a34b88c537ce5a84be6c,Thu  14 May 2015 18:15:00 GMT,1.71,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5559a56588c537de6184be6b,Sat  16 May 2015 16:06:00 GMT,0.98,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5559a39688c537ab5a84be6b,Thu  14 May 2015 21:00:00 GMT,1.72,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5559a45a88c537ab5f84be6b,Fri  15 May 2015 13:00:00 GMT,6.09,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5559a4a888c537465e84be6c,Fri  15 May 2015 21:30:00 GMT,1.22,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5559a4f588c537c45f84be6e,Sat  16 May 2015 12:00:00 GMT,2.01,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
555a0a6988c5378a1184be6b,Mon  18 May 2015 15:31:43 GMT,4.75,urban bicycle,F,1986,Worker,yes,2800,cy-mobile
555a64f988c537391084be6c,Mon  18 May 2015 22:11:28 GMT,1.4,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555aebb688c537fb2c84be6b,Mon  18 May 2015 16:00:00 GMT,4.06,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
555aebd888c537aa2884be6d,Tue  19 May 2015 06:39:22 GMT,2.98,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555b072d88c537630384be6c,Mon  18 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555b074e88c537f20384be6b,Mon  18 May 2015 15:15:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555b07d388c5376c0684be6b,Sat  16 May 2015 05:14:38 GMT,133.64,other,M,1986,Werkend,yes,2550,cy-web-gpx
555b081188c5374c0684be6b,Tue  19 May 2015 06:15:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
555b65b488c537522484be6d,Tue  19 May 2015 15:47:18 GMT,8.96,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555c296b88c537775984be6d,Wed  20 May 2015 06:12:00 GMT,3.14,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555c34c888c537827e84be6b,Tue  19 May 2015 20:45:00 GMT,6.47,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
555c686788c537837784be6b,Wed  29 Apr 2015 23:37:59 GMT,0,urban bicycle,M,1986,KB,yes,,cy-mobile
555c686988c537d47784be6b,Tue  12 May 2015 07:57:53 GMT,5.27,urban bicycle,M,1986,KB,yes,,cy-mobile
555c686a88c537597884be6b,Fri  15 May 2015 07:54:10 GMT,5.6,urban bicycle,M,1986,KB,yes,,cy-mobile
555c686b88c5375e7884be6b,Tue  19 May 2015 07:52:48 GMT,5.48,urban bicycle,M,1986,KB,yes,,cy-mobile
555ca16088c537f75484be6b,Wed  20 May 2015 14:16:58 GMT,5.58,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555ca77e88c5370d5f84be6b,Wed  20 May 2015 15:17:06 GMT,1.34,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555cbd4588c537150784be6b,Wed  20 May 2015 16:53:26 GMT,2.26,urban bicycle,M,1986,,yes,,cy-mobile
555cccd188c537401f84be6b,Wed  20 May 2015 17:44:30 GMT,7.87,urban bicycle,M,1986,,yes,,cy-mobile
555d7e4d88c537de5084be6b,Thu  21 May 2015 06:15:37 GMT,2.97,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555d8a7588c537c27684be6b,Thu  21 May 2015 07:22:16 GMT,2.27,urban bicycle,M,1986,,yes,,cy-mobile
555e0fa188c537857984be6c,Thu  21 May 2015 16:40:38 GMT,8.39,urban bicycle,M,1986,,yes,,cy-mobile
555e34e188c537636484be6b,Thu  21 May 2015 19:20:12 GMT,7.93,urban bicycle,M,1986,,yes,,cy-mobile
555e4a8388c537d9277b23c6,Thu  21 May 2015 20:54:32 GMT,6.49,urban bicycle,M,1986,,yes,,cy-mobile
555ec5ca88c537a8117b23c7,Fri  22 May 2015 05:52:04 GMT,1.86,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555ed9a988c5378d537b23c6,Fri  22 May 2015 06:20:28 GMT,2.66,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555eda7a88c53714567b23c6,Thu  21 May 2015 15:00:00 GMT,4.06,urban bicycle,F,1986,Worker,yes,2600,cy-web-gpx
555eda8988c53714567b23c7,Thu  21 May 2015 21:00:00 GMT,1.4,urban bicycle,F,1986,Worker,yes,2600,cy-web-gpx
555ee88588c537727f7b23c6,Fri  22 May 2015 07:21:33 GMT,2.43,urban bicycle,M,1986,,yes,,cy-mobile
555f3f2588c537f7777b23c6,Fri  22 May 2015 14:23:23 GMT,3.01,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555f634d88c537b1607b23c6,Fri  22 May 2015 16:56:48 GMT,4.26,urban bicycle,M,1986,,yes,,cy-mobile
555f656088c53786647b23c7,Fri  22 May 2015 16:58:57 GMT,5.28,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
555f6fca88c537ec7f7b23c6,Fri  22 May 2015 17:27:26 GMT,6.27,urban bicycle,M,1986,,yes,,cy-mobile
55602c0988c537f3627b23c6,Sat  23 May 2015 07:20:11 GMT,2.36,urban bicycle,M,1986,,yes,,cy-mobile
5560473988c5378e227b23c6,Sat  23 May 2015 08:47:59 GMT,1.62,urban bicycle,M,1986,,yes,,cy-mobile
556084fe88c53721347b23c6,Sat  23 May 2015 13:28:19 GMT,0.53,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55608a2788c537ca3f7b23c7,Sat  23 May 2015 13:47:44 GMT,4.88,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5561e9f088c537141eccad06,Sun  24 May 2015 14:55:13 GMT,1.18,urban bicycle,M,1986,,yes,,cy-mobile
5561ef8388c537232cccad06,Sun  24 May 2015 15:16:43 GMT,1.72,urban bicycle,M,1986,,yes,,cy-mobile
55671b8d88c5371f52ccad06,Thu  28 May 2015 08:20:49 GMT,2.28,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55643b9b88c5374931ccad06,Sun  24 May 2015 07:00:59 GMT,1.97,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
55643db888c5374d37ccad06,Tue  26 May 2015 09:23:41 GMT,1.41,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
5565684c88c537d27cccad08,Wed  27 May 2015 06:29:55 GMT,3,urban bicycle,F,1986,Worker,yes,2600,cy-mobile
556573a488c5375824ccad06,Tue  19 May 2015 14:30:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
556573b888c537ed23ccad06,Wed  20 May 2015 07:00:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
556582c088c5374952ccad07,Sat  23 May 2015 14:00:00 GMT,2.64,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
5565831288c5374e52ccad06,Sat  23 May 2015 15:30:00 GMT,0.64,urban bicycle,F,1986,Worker,yes,2600,cy-web-manual
55658d0f88c537af6eccad06,Wed  27 May 2015 08:28:57 GMT,19.12,urban bicycle,M,1986,Werkend,yes,2800,cy-mobile
556590c288c537b578ccad06,Wed  20 May 2015 14:45:00 GMT,12.65,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
556590d988c537bd78ccad06,Thu  21 May 2015 07:00:00 GMT,12.93,urban bicycle,M,1986,Werkend,yes,2550,cy-web-gpx
